sample_id,user_id,positive_item,negative_item,item_a,item_b,flipped,ground_truth_label,pid_split,split_position
8792,9777,6467,5879,5879,6467,1,0,train,3854
8793,9778,6897,6320,6897,6320,0,1,train,6874
8794,9779,76,1050,76,1050,0,1,train,3092
8795,9780,9184,2717,9184,2717,0,1,train,3075
8796,9781,7065,4589,4589,7065,1,0,train,7816
8797,9782,1620,1371,1371,1620,1,0,train,4691
8798,9784,4140,2521,2521,4140,1,0,train,3597
8799,9785,1341,2277,1341,2277,0,1,train,4817
8800,9786,6122,8606,8606,6122,1,0,train,5168
8801,9787,4202,3464,4202,3464,0,1,train,4334
8802,9788,771,6287,6287,771,1,0,train,4113
8803,9789,6019,4009,4009,6019,1,0,train,7637
8804,9790,3890,2323,3890,2323,0,1,train,46
8805,9791,6153,5775,5775,6153,1,0,test,1457
8806,9792,2478,1067,1067,2478,1,0,test,244
8807,9793,1469,1750,1469,1750,0,1,train,774
8808,9794,1621,1365,1621,1365,0,1,test,1109
8809,9795,6354,1629,6354,1629,0,1,train,6664
8810,9796,1977,4416,4416,1977,1,0,train,1573
8811,9797,1687,542,1687,542,0,1,train,3895
8812,9799,7635,7995,7995,7635,1,0,test,1887
8813,9800,9219,1226,1226,9219,1,0,train,785
8814,9801,5242,1509,1509,5242,1,0,train,2274
8815,9802,9269,5938,5938,9269,1,0,train,1866
8816,9803,6267,8670,8670,6267,1,0,train,5277
8817,9804,6562,8487,6562,8487,0,1,train,6953
8818,9805,8241,8683,8683,8241,1,0,train,4004
8819,9806,8393,3248,8393,3248,0,1,test,1642
8820,9808,5352,6482,5352,6482,0,1,test,209
8821,9809,1589,5658,1589,5658,0,1,train,2001
8822,9811,796,2269,796,2269,0,1,test,1370
8823,9812,8800,5305,5305,8800,1,0,test,579
8824,9813,3556,8733,3556,8733,0,1,train,6730
8825,9814,7696,8191,7696,8191,0,1,train,4023
8826,9815,6568,597,597,6568,1,0,train,1130
8827,9816,5845,4664,4664,5845,1,0,train,1169
8828,9818,2103,8842,8842,2103,1,0,test,423
8829,9819,368,5528,368,5528,0,1,train,1891
8830,9820,7967,1787,1787,7967,1,0,train,6560
8831,9821,3275,4211,4211,3275,1,0,test,360
8832,9822,7668,2964,7668,2964,0,1,train,390
8833,9823,4771,4421,4421,4771,1,0,train,432
8834,9824,7640,7422,7422,7640,1,0,train,4873
8835,9825,1332,2400,1332,2400,0,1,train,5858
8836,9826,8301,2352,8301,2352,0,1,train,5000
8837,9827,6604,3290,6604,3290,0,1,train,4645
8838,9828,3892,5987,5987,3892,1,0,train,6857
8839,9829,8327,3040,3040,8327,1,0,train,626
8840,9830,1787,7852,1787,7852,0,1,train,1627
8841,9831,6954,3557,6954,3557,0,1,train,3858
8842,9832,2705,8104,8104,2705,1,0,train,6609
8843,9833,1071,1339,1071,1339,0,1,test,1764
8844,9834,8125,6658,8125,6658,0,1,test,1848
8845,9835,439,4790,439,4790,0,1,train,6227
8846,9836,5052,1611,1611,5052,1,0,train,2014
8847,9838,5730,3515,5730,3515,0,1,train,2116
8848,9839,2041,5884,2041,5884,0,1,test,198
8849,9840,7038,305,305,7038,1,0,train,4833
8850,9841,6277,7644,6277,7644,0,1,test,574
8851,9842,4991,460,4991,460,0,1,train,5180
8852,9843,8424,2178,2178,8424,1,0,train,2327
8853,9844,7883,5962,5962,7883,1,0,train,2455
8854,9845,2465,1559,1559,2465,1,0,train,6842
8855,9846,3088,8424,3088,8424,0,1,train,7436
8856,9847,2088,2082,2088,2082,0,1,test,1515
8857,9848,4710,2641,4710,2641,0,1,test,1070
8858,9849,3340,4482,4482,3340,1,0,train,76
8859,9851,263,4127,263,4127,0,1,train,1065
8860,9852,8463,9087,8463,9087,0,1,train,522
8861,9853,7990,2012,7990,2012,0,1,train,4408
8862,9854,3856,1044,1044,3856,1,0,test,197
8863,9855,1297,8472,1297,8472,0,1,test,1479
8864,9856,9049,3198,3198,9049,1,0,train,1338
8865,9858,7258,3838,7258,3838,0,1,train,5097
8866,9860,4706,2637,4706,2637,0,1,train,1057
8867,9861,8403,714,714,8403,1,0,test,1645
8868,9862,6177,7059,7059,6177,1,0,train,2195
8869,9863,3893,6059,6059,3893,1,0,train,6947
8870,9864,1940,7374,7374,1940,1,0,test,1846
8871,9865,5993,8365,8365,5993,1,0,train,1753
8872,9866,3463,8061,8061,3463,1,0,train,4719
8873,9867,4153,2601,2601,4153,1,0,train,4637
8874,9868,2144,7328,7328,2144,1,0,train,779
8875,9869,6390,2790,6390,2790,0,1,train,3054
8876,9871,3613,7697,7697,3613,1,0,train,3382
8877,9872,7078,910,7078,910,0,1,train,565
8878,9873,8628,9251,8628,9251,0,1,train,6539
8879,9874,9280,1356,1356,9280,1,0,train,1772
8880,9875,990,7015,7015,990,1,0,train,5601
8881,9876,7956,7629,7629,7956,1,0,train,5226
8882,9877,8734,5343,8734,5343,0,1,test,1333
8883,9878,4016,3780,3780,4016,1,0,train,1417
8884,9879,2368,681,681,2368,1,0,train,7343
8885,9881,7793,8331,7793,8331,0,1,test,1575
8886,9882,4016,1723,1723,4016,1,0,train,5844
8887,9883,4156,2305,4156,2305,0,1,train,5763
8888,9884,4156,6407,4156,6407,0,1,train,6212
8889,9885,4149,4356,4149,4356,0,1,train,896
8890,9886,3347,1982,3347,1982,0,1,train,2300
8891,9888,6446,2445,2445,6446,1,0,train,2074
8892,9889,7738,6442,7738,6442,0,1,train,6309
8893,9890,8676,722,722,8676,1,0,train,4452
8894,9892,5370,8926,8926,5370,1,0,train,7334
8895,9893,3793,7540,7540,3793,1,0,train,513
8896,9894,774,138,138,774,1,0,train,2979
8897,9895,8240,6271,8240,6271,0,1,test,194
8898,9897,6886,5283,5283,6886,1,0,test,1054
8899,9899,8057,8402,8057,8402,0,1,train,3083
8900,9900,8346,3140,8346,3140,0,1,train,702
8901,9901,6797,5182,6797,5182,0,1,test,1860
8902,9902,4910,258,4910,258,0,1,test,280
8903,9903,3533,837,837,3533,1,0,train,2439
8904,9904,567,7201,567,7201,0,1,test,898
8905,9905,6438,1066,1066,6438,1,0,train,1984
8906,9907,3098,6617,3098,6617,0,1,train,768
8907,9908,6664,7716,6664,7716,0,1,train,4316
8908,9909,6722,427,427,6722,1,0,train,4800
8909,9910,4621,7565,7565,4621,1,0,train,4834
8910,9913,6107,5051,5051,6107,1,0,train,3934
8911,9914,5668,3858,5668,3858,0,1,train,7250
8912,9915,5788,4927,4927,5788,1,0,train,5486
8913,9916,5452,1520,5452,1520,0,1,train,2556
8914,9917,4153,8457,4153,8457,0,1,test,144
8915,9918,4635,1778,1778,4635,1,0,train,2401
8916,9919,7392,8679,8679,7392,1,0,train,4851
8917,9920,7942,4595,4595,7942,1,0,test,1025
8918,9922,5287,9265,5287,9265,0,1,train,7583
8919,9923,5351,4469,4469,5351,1,0,test,1955
8920,9924,2183,1298,2183,1298,0,1,train,7071
8921,9925,2081,5233,2081,5233,0,1,test,1737
8922,9926,4749,2797,4749,2797,0,1,train,6559
8923,9927,909,2410,909,2410,0,1,train,4731
8924,9928,4749,635,4749,635,0,1,train,5047
8925,9929,4968,4977,4968,4977,0,1,train,2362
8926,9930,5476,6164,5476,6164,0,1,train,6274
8927,9931,1121,7086,7086,1121,1,0,train,820
8928,9932,7796,8792,7796,8792,0,1,train,203
8929,9933,1910,5246,1910,5246,0,1,train,6967
8930,9934,3096,6602,6602,3096,1,0,test,1509
8931,9935,1122,3799,1122,3799,0,1,train,540
8932,9936,5480,4442,5480,4442,0,1,test,403
8933,9938,9125,2513,2513,9125,1,0,train,874
8934,9939,6458,8199,8199,6458,1,0,test,1239
8935,9940,3610,3277,3277,3610,1,0,train,2538
8936,9941,1481,5992,1481,5992,0,1,test,1350
8937,9942,7438,598,598,7438,1,0,train,3466
8938,9944,9304,329,329,9304,1,0,test,487
8939,9945,1873,2199,1873,2199,0,1,train,6288
8940,9946,4769,8136,8136,4769,1,0,train,2376
8941,9947,5013,1863,1863,5013,1,0,train,6832
8942,9949,6110,2040,2040,6110,1,0,test,91
8943,9950,2183,9181,2183,9181,0,1,train,467
8944,9951,450,6458,450,6458,0,1,train,6263
8945,9952,2540,8130,2540,8130,0,1,train,2831
8946,9954,7171,827,827,7171,1,0,train,5204
8947,9955,3898,3962,3898,3962,0,1,train,3090
8948,9956,972,5764,5764,972,1,0,train,2436
8949,9957,4335,4986,4335,4986,0,1,train,2941
8950,9958,6402,4356,4356,6402,1,0,test,460
8951,9959,4038,6628,6628,4038,1,0,test,1398
8952,9960,4692,4685,4692,4685,0,1,train,2077
8953,9961,3954,1021,1021,3954,1,0,train,259
8954,9962,2103,1155,1155,2103,1,0,train,2843
8955,9963,1172,1738,1172,1738,0,1,train,5824
8956,9964,6066,2869,2869,6066,1,0,train,2267
8957,9967,6405,8504,8504,6405,1,0,test,66
8958,9968,408,6626,6626,408,1,0,train,0
8959,9969,7682,6559,6559,7682,1,0,train,6838
8960,9970,3234,5760,5760,3234,1,0,train,297
8961,9971,8694,7682,8694,7682,0,1,test,703
8962,9972,1760,167,167,1760,1,0,train,2705
8963,9973,3532,4841,3532,4841,0,1,train,5258
8964,9974,8322,8237,8322,8237,0,1,train,1962
8965,9975,8991,3273,8991,3273,0,1,train,1223
8966,9976,8724,4365,4365,8724,1,0,train,4037
8967,9977,875,7463,7463,875,1,0,test,1864
8968,9978,3038,8676,8676,3038,1,0,train,5150
8969,9979,7336,7920,7920,7336,1,0,train,1453
8970,9980,7432,588,7432,588,0,1,train,6656
8971,9981,6342,9163,6342,9163,0,1,train,710
8972,9982,7419,9267,7419,9267,0,1,train,2061
8973,9983,6080,7524,6080,7524,0,1,train,7008
8974,9984,7457,4824,7457,4824,0,1,train,7291
8975,9986,8483,7009,7009,8483,1,0,test,1903
8976,9987,4872,4898,4872,4898,0,1,train,7571
8977,9988,1869,4166,4166,1869,1,0,test,1851
8978,9989,1678,1061,1061,1678,1,0,train,5078
8979,9990,6404,6347,6404,6347,0,1,train,5941
8980,9991,2586,8360,2586,8360,0,1,train,6669
8981,9992,7457,2087,2087,7457,1,0,test,1357
8982,9993,7485,4752,4752,7485,1,0,train,7213
8983,9994,4921,7104,7104,4921,1,0,test,1958
8984,9995,6662,785,785,6662,1,0,train,6302
8985,9996,5830,8422,5830,8422,0,1,train,4272
8986,9997,4277,2326,4277,2326,0,1,test,1385
8987,9998,9159,8076,9159,8076,0,1,train,7244
8988,9999,1933,405,1933,405,0,1,train,2121
8989,10000,8624,6753,6753,8624,1,0,train,692
8990,10001,4621,6606,6606,4621,1,0,train,736
8991,10002,2550,7513,7513,2550,1,0,train,3345
8992,10003,799,1703,1703,799,1,0,train,3878
8993,10005,5091,1928,1928,5091,1,0,train,2757
8994,10006,9169,6291,6291,9169,1,0,train,1227
8995,10007,7514,1934,7514,1934,0,1,test,1447
8996,10009,3158,3452,3158,3452,0,1,train,845
8997,10010,870,2081,2081,870,1,0,train,7294
8998,10011,6907,9028,9028,6907,1,0,test,218
8999,10012,3091,6715,3091,6715,0,1,train,2608
9000,10013,5260,218,218,5260,1,0,train,4046
9001,10014,5009,3695,3695,5009,1,0,train,1168
9002,10015,8864,1174,8864,1174,0,1,train,2764
9003,10016,8558,8091,8558,8091,0,1,train,1752
9004,10017,1674,1603,1603,1674,1,0,train,7712
9005,10018,8972,52,8972,52,0,1,train,3539
9006,10020,9235,8659,9235,8659,0,1,train,4090
9007,10022,4866,8310,8310,4866,1,0,train,6187
9008,10023,1724,4016,4016,1724,1,0,train,1449
9009,10024,1516,5409,5409,1516,1,0,test,698
9010,10025,2039,4183,4183,2039,1,0,train,121
9011,10026,6908,3967,6908,3967,0,1,train,2508
9012,10027,6304,6182,6182,6304,1,0,train,6172
9013,10028,8969,7923,8969,7923,0,1,train,4358
9014,10029,93,8128,93,8128,0,1,train,4283
9015,10030,2505,3141,2505,3141,0,1,test,1597
9016,10031,96,7492,96,7492,0,1,train,6618
9017,10032,4821,8496,4821,8496,0,1,train,26
9018,10033,8147,956,8147,956,0,1,train,198
9019,10034,7545,920,7545,920,0,1,train,7473
9020,10035,292,7871,7871,292,1,0,train,386
9021,10037,7429,4716,7429,4716,0,1,train,7358
9022,10039,9161,1650,1650,9161,1,0,train,7866
9023,10040,1481,1027,1481,1027,0,1,train,1563
9024,10041,6934,904,904,6934,1,0,train,7332
9025,10042,8683,346,8683,346,0,1,train,4165
9026,10044,50,1472,1472,50,1,0,train,6534
9027,10045,9100,1584,1584,9100,1,0,train,7022
9028,10046,8230,4396,4396,8230,1,0,train,1785
9029,10047,7324,3602,7324,3602,0,1,test,774
9030,10048,4651,8830,4651,8830,0,1,train,2566
9031,10050,7249,3877,3877,7249,1,0,train,411
9032,10051,8903,4528,8903,4528,0,1,train,4520
9033,10052,8372,1407,8372,1407,0,1,train,4057
9034,10053,6817,5658,5658,6817,1,0,train,1925
9035,10054,7276,6772,7276,6772,0,1,train,3696
9036,10055,6979,5112,5112,6979,1,0,train,2290
9037,10056,6315,1366,6315,1366,0,1,train,1953
9038,10058,7047,7576,7576,7047,1,0,train,1526
9039,10059,5272,6009,5272,6009,0,1,train,6474
9040,10060,9083,5190,9083,5190,0,1,train,3399
9041,10061,781,5250,781,5250,0,1,train,4094
9042,10063,5102,7006,7006,5102,1,0,train,1255
9043,10064,7573,4348,4348,7573,1,0,test,1002
9044,10065,3095,8479,8479,3095,1,0,train,4579
9045,10066,9035,8900,9035,8900,0,1,test,903
9046,10067,1045,7915,1045,7915,0,1,train,4677
9047,10068,2811,5423,2811,5423,0,1,train,1032
9048,10072,6977,7168,7168,6977,1,0,test,201
9049,10073,7092,8271,8271,7092,1,0,train,3944
9050,10074,8039,5332,8039,5332,0,1,test,1748
9051,10075,8663,8388,8663,8388,0,1,test,505
9052,10076,6658,7764,6658,7764,0,1,train,2944
9053,10077,3940,5670,3940,5670,0,1,train,2254
9054,10078,6603,7538,7538,6603,1,0,test,336
9055,10079,3861,2019,2019,3861,1,0,train,6855
9056,10080,2445,1892,1892,2445,1,0,train,5649
9057,10081,6603,408,6603,408,0,1,train,2056
9058,10083,208,1899,1899,208,1,0,train,5880
9059,10084,5641,8710,5641,8710,0,1,train,882
9060,10085,6887,4729,4729,6887,1,0,train,1935
9061,10086,8433,922,922,8433,1,0,train,589
9062,10087,2312,6863,2312,6863,0,1,train,5883
9063,10088,1328,6270,6270,1328,1,0,test,414
9064,10089,1328,8323,1328,8323,0,1,train,965
9065,10090,4584,731,4584,731,0,1,test,885
9066,10092,5296,4310,4310,5296,1,0,train,4908
9067,10093,7790,3561,7790,3561,0,1,train,7304
9068,10094,6454,3167,6454,3167,0,1,train,142
9069,10096,6454,7288,6454,7288,0,1,train,1881
9070,10097,5233,4021,4021,5233,1,0,train,429
9071,10098,1045,1353,1353,1045,1,0,test,544
9072,10100,2028,6923,2028,6923,0,1,train,4772
9073,10101,8337,5383,8337,5383,0,1,train,3797
9074,10102,8715,1835,8715,1835,0,1,train,2257
9075,10103,5438,6799,5438,6799,0,1,train,6413
9076,10104,7914,6364,7914,6364,0,1,train,1950
9077,10105,9302,7358,7358,9302,1,0,train,7511
9078,10106,9317,3029,3029,9317,1,0,test,121
9079,10107,9325,4644,4644,9325,1,0,train,3271
9080,10108,868,6832,868,6832,0,1,test,704
9081,10109,9241,7241,7241,9241,1,0,train,2447
9082,10110,4074,734,734,4074,1,0,test,1396
9083,10111,4604,5800,4604,5800,0,1,train,126
9084,10112,3489,3836,3489,3836,0,1,train,7082
9085,10113,8040,5950,8040,5950,0,1,test,1144
9086,10114,6662,493,493,6662,1,0,train,5356
9087,10115,5228,9327,9327,5228,1,0,test,1088
9088,10117,1686,5338,5338,1686,1,0,train,6919
9089,10119,7548,6128,7548,6128,0,1,train,2847
9090,10120,2160,8112,2160,8112,0,1,train,7450
9091,10121,6127,7569,7569,6127,1,0,test,992
9092,10122,8169,7422,8169,7422,0,1,train,4922
9093,10123,1578,2059,1578,2059,0,1,train,3226
9094,10124,2360,4221,4221,2360,1,0,train,7466
9095,10125,6133,6647,6133,6647,0,1,train,5328
9096,10126,4707,2371,2371,4707,1,0,train,7684
9097,10127,4187,6643,6643,4187,1,0,train,29
9098,10128,1414,8898,8898,1414,1,0,train,219
9099,10129,6186,4366,6186,4366,0,1,train,957
9100,10130,780,1668,780,1668,0,1,test,780
9101,10131,4609,5419,5419,4609,1,0,test,1810
9102,10132,7298,8782,7298,8782,0,1,train,1483
9103,10133,2064,8728,8728,2064,1,0,train,3726
9104,10134,1448,2980,2980,1448,1,0,train,1012
9105,10135,2651,322,2651,322,0,1,train,1741
9106,10136,3155,6836,6836,3155,1,0,test,14
9107,10137,9154,5251,9154,5251,0,1,train,4214
9108,10140,8231,1541,1541,8231,1,0,test,1741
9109,10141,4066,3470,3470,4066,1,0,train,6997
9110,10142,1427,5185,1427,5185,0,1,test,1009
9111,10143,8099,4866,4866,8099,1,0,train,2342
9112,10144,2855,1215,1215,2855,1,0,train,664
9113,10146,7745,9273,7745,9273,0,1,train,4396
9114,10148,940,9244,9244,940,1,0,train,2050
9115,10149,3568,9194,9194,3568,1,0,test,814
9116,10150,6010,8104,8104,6010,1,0,train,6442
9117,10151,7435,2792,7435,2792,0,1,train,7556
9118,10153,7776,3634,7776,3634,0,1,train,2302
9119,10154,2322,1121,2322,1121,0,1,train,1737
9120,10155,7960,4616,4616,7960,1,0,test,216
9121,10156,3419,3952,3952,3419,1,0,test,164
9122,10157,7514,232,7514,232,0,1,test,523
9123,10158,2761,2176,2176,2761,1,0,test,1402
9124,10159,5428,7279,5428,7279,0,1,train,3982
9125,10160,6195,3432,6195,3432,0,1,train,7168
9126,10162,6967,692,6967,692,0,1,test,224
9127,10163,1853,8394,1853,8394,0,1,train,1337
9128,10164,9252,5393,5393,9252,1,0,train,4041
9129,10165,4934,4319,4319,4934,1,0,train,4225
9130,10166,4595,1879,4595,1879,0,1,train,2909
9131,10167,6662,5293,5293,6662,1,0,train,1304
9132,10168,3333,502,3333,502,0,1,test,1176
9133,10169,7068,4589,4589,7068,1,0,train,3722
9134,10170,2932,3336,3336,2932,1,0,train,3034
9135,10171,4721,3401,3401,4721,1,0,test,1948
9136,10172,1300,7891,1300,7891,0,1,train,3836
9137,10173,2468,4582,4582,2468,1,0,train,6922
9138,10174,5364,7770,7770,5364,1,0,train,3388
9139,10175,3285,7012,3285,7012,0,1,test,564
9140,10176,9127,6610,6610,9127,1,0,train,1978
9141,10177,7299,7772,7299,7772,0,1,test,159
9142,10178,6866,22,22,6866,1,0,test,1560
9143,10179,4602,764,4602,764,0,1,train,7469
9144,10180,7973,3563,7973,3563,0,1,train,5407
9145,10181,3625,6997,3625,6997,0,1,train,1015
9146,10182,1798,5855,5855,1798,1,0,train,1000
9147,10183,6417,5171,6417,5171,0,1,test,598
9148,10184,2517,2089,2089,2517,1,0,train,4118
9149,10185,748,4323,748,4323,0,1,train,4519
9150,10186,1933,4567,4567,1933,1,0,test,1359
9151,10189,7318,2690,7318,2690,0,1,test,1179
9152,10190,4852,7194,7194,4852,1,0,train,5552
9153,10191,4957,3766,4957,3766,0,1,train,2803
9154,10192,789,4135,4135,789,1,0,train,1493
9155,10193,5249,6031,5249,6031,0,1,train,3507
9156,10194,4884,4616,4616,4884,1,0,train,3748
9157,10195,5465,2838,2838,5465,1,0,train,3746
9158,10198,2379,5015,2379,5015,0,1,test,42
9159,10199,7346,3452,7346,3452,0,1,train,2967
9160,10200,4778,8691,8691,4778,1,0,train,1393
9161,10201,1937,3791,3791,1937,1,0,train,6223
9162,10202,3561,6580,6580,3561,1,0,train,1194
9163,10203,1259,6503,1259,6503,0,1,train,5937
9164,10205,7310,8690,7310,8690,0,1,train,293
9165,10206,2761,8040,2761,8040,0,1,train,600
9166,10207,5075,8587,5075,8587,0,1,train,2531
9167,10208,3701,7729,7729,3701,1,0,train,619
9168,10209,9232,8426,8426,9232,1,0,train,2007
9169,10210,3566,6934,3566,6934,0,1,train,3390
9170,10211,1431,5838,5838,1431,1,0,train,3037
9171,10212,8767,1437,8767,1437,0,1,train,5760
9172,10214,7830,4469,4469,7830,1,0,train,6002
9173,10215,3816,3721,3721,3816,1,0,test,829
9174,10216,1442,8339,8339,1442,1,0,test,1444
9175,10217,7276,2872,7276,2872,0,1,train,6620
9176,10218,1209,736,736,1209,1,0,test,1935
9177,10219,164,307,164,307,0,1,test,55
9178,10220,7762,7858,7858,7762,1,0,train,3509
9179,10221,3599,4265,4265,3599,1,0,train,6592
9180,10222,1938,6264,1938,6264,0,1,test,1623
9181,10223,5378,6085,6085,5378,1,0,train,5918
9182,10224,5274,7376,5274,7376,0,1,test,57
9183,10225,8444,5712,5712,8444,1,0,train,2349
9184,10226,8739,6022,6022,8739,1,0,train,3464
9185,10227,4022,5503,5503,4022,1,0,test,604
9186,10228,1448,6353,6353,1448,1,0,train,7745
9187,10232,2465,735,2465,735,0,1,train,3676
9188,10233,1809,1545,1809,1545,0,1,train,1311
9189,10234,80,4295,4295,80,1,0,test,145
9190,10235,4550,2328,4550,2328,0,1,test,177
9191,10237,4846,6957,6957,4846,1,0,train,3584
9192,10238,7688,2884,2884,7688,1,0,test,1743
9193,10239,6431,6038,6431,6038,0,1,train,5475
9194,10240,9211,2794,9211,2794,0,1,train,5044
9195,10241,6305,5158,6305,5158,0,1,test,1090
9196,10242,6504,1283,1283,6504,1,0,train,4256
9197,10243,8888,5522,5522,8888,1,0,test,963
9198,10244,1343,7296,7296,1343,1,0,train,337
9199,10245,5905,6773,6773,5905,1,0,train,1049
9200,10246,1524,5143,5143,1524,1,0,train,2094
9201,10247,6807,1868,6807,1868,0,1,train,262
9202,10248,7352,1368,7352,1368,0,1,test,1561
9203,10249,7205,530,530,7205,1,0,train,292
9204,10250,5833,5977,5833,5977,0,1,test,1367
9205,10251,6305,3776,6305,3776,0,1,train,7789
9206,10252,2134,4167,4167,2134,1,0,train,2789
9207,10253,6928,7743,6928,7743,0,1,train,1163
9208,10254,7550,5852,5852,7550,1,0,train,3228
9209,10255,948,7110,7110,948,1,0,train,4849
9210,10256,35,7064,35,7064,0,1,test,1169
9211,10257,7368,3683,7368,3683,0,1,train,3904
9212,10260,6438,4499,4499,6438,1,0,test,1159
9213,10261,1908,4692,4692,1908,1,0,train,5441
9214,10262,772,6217,6217,772,1,0,train,3954
9215,10263,4382,8698,8698,4382,1,0,train,6434
9216,10264,5084,6564,5084,6564,0,1,train,858
9217,10265,7410,3226,3226,7410,1,0,train,210
9218,10266,1131,3688,1131,3688,0,1,train,5650
9219,10267,4748,4983,4983,4748,1,0,train,3948
9220,10268,3088,473,3088,473,0,1,train,5358
9221,10269,3090,6959,6959,3090,1,0,test,1046
9222,10270,2068,7447,2068,7447,0,1,train,5566
9223,10271,8433,8004,8004,8433,1,0,train,3613
9224,10272,2257,7473,7473,2257,1,0,train,4627
9225,10273,6467,7747,6467,7747,0,1,train,5435
9226,10274,6137,49,6137,49,0,1,train,7203
9227,10275,6938,1246,1246,6938,1,0,train,100
9228,10276,3866,1513,1513,3866,1,0,train,566
9229,10277,6984,5195,6984,5195,0,1,train,6719
9230,10278,1909,9096,1909,9096,0,1,train,6897
9231,10279,221,826,826,221,1,0,train,2347
9232,10280,1909,1908,1908,1909,1,0,train,3501
9233,10281,8716,6538,8716,6538,0,1,train,5214
9234,10282,8500,6925,8500,6925,0,1,train,943
9235,10283,7402,3603,7402,3603,0,1,test,1771
9236,10284,5118,7834,5118,7834,0,1,train,2481
9237,10285,2447,3466,2447,3466,0,1,train,7794
9238,10286,7507,7363,7507,7363,0,1,train,4710
9239,10287,4062,1499,4062,1499,0,1,test,1891
9240,10288,8562,3722,8562,3722,0,1,train,5142
9241,10289,3819,7466,3819,7466,0,1,train,3823
9242,10290,5134,4780,4780,5134,1,0,train,2885
9243,10291,876,7098,876,7098,0,1,train,4994
9244,10292,30,2807,2807,30,1,0,train,5392
9245,10293,4502,2801,4502,2801,0,1,train,5768
9246,10294,6244,5304,6244,5304,0,1,train,3385
9247,10295,7759,7230,7759,7230,0,1,train,6072
9248,10296,9041,7353,7353,9041,1,0,test,794
9249,10297,8728,7016,8728,7016,0,1,train,7526
9250,10298,7202,2821,2821,7202,1,0,train,7719
9251,10299,6806,315,315,6806,1,0,train,4753
9252,10300,1456,5302,1456,5302,0,1,train,2674
9253,10301,1345,6647,1345,6647,0,1,test,589
9254,10302,7334,58,58,7334,1,0,test,79
9255,10303,2872,6863,2872,6863,0,1,test,470
9256,10305,1069,3019,1069,3019,0,1,train,5169
9257,10306,7635,205,7635,205,0,1,train,4764
9258,10307,6259,2611,6259,2611,0,1,test,1353
9259,10308,6052,4020,6052,4020,0,1,train,2242
9260,10309,2156,4793,2156,4793,0,1,train,769
9261,10310,3462,6611,6611,3462,1,0,train,1933
9262,10311,771,7078,771,7078,0,1,test,526
9263,10313,5979,8152,5979,8152,0,1,test,484
9264,10314,1940,3594,3594,1940,1,0,test,26
9265,10315,164,6108,164,6108,0,1,test,585
9266,10316,204,5815,204,5815,0,1,test,916
9267,10317,2866,3111,2866,3111,0,1,train,2259
9268,10318,932,6710,6710,932,1,0,train,345
9269,10319,7283,6079,7283,6079,0,1,train,3926
9270,10320,6707,6669,6707,6669,0,1,train,4662
9271,10322,3529,2007,2007,3529,1,0,train,2902
9272,10325,8978,7651,8978,7651,0,1,train,3544
9273,10327,5014,1832,1832,5014,1,0,train,875
9274,10330,4705,6946,6946,4705,1,0,train,1426
9275,10331,1839,2433,1839,2433,0,1,train,5633
9276,10332,8964,3969,8964,3969,0,1,train,50
